INVOICE;Исходный;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Код страны поставщика;УНП поставщика;Код филиала для поставщика;Наименование поставщика;ИМНС поставщика;Статус поставщика;ФИО подписавшего ЭСЧФ поставщика;Код страны получателя;УНП получателя;Код филиала для получателя;Наименование получателя;ИМНС получателя;Статус получателя;ФИО подписавшего ЭСЧФ получателя;№ ЭСЧФ;К ЭСЧФ;Тип ЭСЧФ;Статус ЭСЧФ;Дата выставления;Дата совершения;Дата подписания получателем;Дата аннулирования;Регистрационный номер выпуска товаров (поставщик);Дата выпуска товаров (поставщик);Дата разрешения на убытие товаров (поставщик);Реквизиты заявления о ввозе товаров и уплате косвенных налогов – номер (поставщик);Реквизиты заявления о ввозе товаров и уплате косвенных налогов – дата (поставщик);Регистрационный номер выпуска товаров (получатель);Реквизиты заявления о ввозе товаров и уплате косвенных налогов – номер (получатель);Реквизиты заявления о ввозе товаров и уплате косвенных налогов – дата (получатель);Дата ввоза товаров (получатель);Договор;Дата договора;Вид документа;Наименование документа;Код формы;Серия;Номер;Дата документа;Cумма без НДС;Cумма акциза;Сумма НДС;Стоимость с НДС
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;100843354;     ;"ЗАО ""ОБЪЕДИНЕННЫЕ ТЕХНОЛОГИИ""";102;Покупатель; ;691772248-2018-0000000674;;Исходный;Выставлен. Подписан получателем;05.03.2018;14.02.2018;05.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""05/06-2017""";05.06.2017;ТТН-1;;402961;ЮЯ;"""0405863""";14.02.2018;1846,5;0;369,3;2215,8
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;400051772;     ;"ОАО ""ГЗЛиН""";432;Покупатель; ;691772248-2018-0000000669;;Исходный;Выставлен. Подписан получателем;05.03.2018;14.02.2018;05.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""23/01-2017""";23.01.2018;ТТН-1;;402961;ЮЯ;"""0405862""";14.02.2018;1446;0;289,2;1735,2
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;691834846;     ;"ООО ""ГОРОД МАСЕЛ""";613;Покупатель; ;691772248-2018-0000000671;;Исходный;Выставлен;05.03.2018;14.02.2018;;;"""""";;;"""""";;"""""";"""""";;;"""489""";08.02.2018;ТТН-1;;402961;ЮЯ;"""0405860""";14.02.2018;762,33;0;152,47;914,8
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;691499530;     ;"ООО ""ИнтерГруппАвтоЗапчасти""";603;Покупатель; ;691772248-2018-0000000661;;Исходный;Выставлен. Подписан получателем;05.03.2018;13.02.2018;06.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""09/10-3""";09.10.2014;ТТН-1;;402961;ЮЯ;"""0405853""";13.02.2018;223,8;0;44,77;268,57
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;101241583;     ;"ПК ООО ""КИПтеплосервис """;106;Покупатель; ;691772248-2018-0000000664;;Исходный;Выставлен. Подписан получателем;05.03.2018;13.02.2018;06.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""522""";12.02.2018;ТТН-1;;402961;ЮЯ;"""0405858""";13.02.2018;839,2;0;167,84;1007,04
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;690314876;     ;"РУП ""Белоруснефть-Минскоблнефтепродукт""  РБ";606;Покупатель; ;691772248-2018-0000000666;;Исходный;Выставлен. Подписан получателем;05.03.2018;13.02.2018;05.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""24/12-1/40""";24.12.2015;ТТН-1;;402961;ЮЯ;"""0405848""";13.02.2018;147,9;0;29,58;177,48
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;191801043;     ;"ООО ""КЭТМАН-ГРУПП""";104;Покупатель; ;691772248-2018-0000000665;;Исходный;Выставлен;05.03.2018;13.02.2018;;;"""""";;;"""""";;"""""";"""""";;;"""521""";12.02.2018;ТТН-1;;402961;ЮЯ;"""0405856""";13.02.2018;655;0;131;786
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;190007982;     ;"ОАО ""Белорусское управление механизации""";105;Покупатель; ;691772248-2018-0000000659;;Исходный;Выставлен. Подписан получателем;05.03.2018;13.02.2018;06.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""488""";08.02.2018;ТТН-1;;402961;ЮЯ;"""0405857""";13.02.2018;638,19;0;127,63;765,82
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;691499530;     ;"ООО ""ИнтерГруппАвтоЗапчасти""";603;Покупатель; ;691772248-2018-0000000662;;Исходный;Выставлен. Подписан получателем;05.03.2018;13.02.2018;06.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""09/10-3""";09.10.2014;ТТН-1;;402961;ЮЯ;"""0405854""";13.02.2018;111,24;0;22,24;133,48
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;690314876;     ;"РУП ""Белоруснефть-Минскоблнефтепродукт""  РБ";606;Покупатель; ;691772248-2018-0000000668;;Исходный;Выставлен. Подписан получателем;05.03.2018;13.02.2018;05.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""24/12-1/40""";24.12.2015;ТТН-1;;402961;ЮЯ;"""0405850""";13.02.2018;493;0;98,6;591,6
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;691834249;     ;"ООО ""Западдизель""";613;Покупатель; ;691772248-2018-0000000660;;Исходный;Выставлен. Подписан получателем;05.03.2018;13.02.2018;06.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""438""";06.02.2018;ТН-2;;401951;ИЭ;"""1705554""";13.02.2018;135,93;0;27,19;163,12
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;690679676;     ;"ООО ""Автоборисов""";603;Покупатель; ;691772248-2018-0000000658;;Исходный;Выставлен. Подписан получателем;05.03.2018;13.02.2018;14.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""09/10-1""";09.10.2014;ТТН-1;;402961;ЮЯ;"""0405852""";13.02.2018;350,82;0;70,17;420,99
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;690314876;     ;"РУП ""Белоруснефть-Минскоблнефтепродукт""  РБ";606;Покупатель; ;691772248-2018-0000000667;;Исходный;Выставлен. Подписан получателем;05.03.2018;13.02.2018;05.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""24/12-1/40""";24.12.2015;ТТН-1;;402961;ЮЯ;"""0405849""";13.02.2018;98,6;0;19,72;118,32
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;691499530;     ;"ООО ""ИнтерГруппАвтоЗапчасти""";603;Покупатель; ;691772248-2018-0000000663;;Исходный;Выставлен. Подписан получателем;05.03.2018;13.02.2018;06.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""09/10-3""";09.10.2014;ТТН-1;;402961;ЮЯ;"""0405855""";13.02.2018;293,92;0;58,79;352,71
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;690679676;     ;"ООО ""Автоборисов""";603;Покупатель; ;691772248-2018-0000000657;;Исходный;Выставлен. Подписан получателем;05.03.2018;13.02.2018;14.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""09/10-1""";09.10.2014;ТТН-1;;402961;ЮЯ;"""0405851""";13.02.2018;100,84;0;20,16;121
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;191793991;     ;"ООО ""СВАВИТ""";104;Покупатель; ;691772248-2018-0000000654;;Исходный;Выставлен. Подписан получателем;05.03.2018;12.02.2018;07.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""509""";09.02.2018;ТТН-1;;402961;ЮЯ;"""0405846""";12.02.2018;287,12;0;57,42;344,54
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;600119414;     ;"ГЛХУ ""Узденский лесхоз""";624;Покупатель; ;691772248-2018-0000000656;;Исходный;Выставлен. Подписан получателем;05.03.2018;12.02.2018;06.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""496""";09.02.2018;ТТН-1;;402961;ЮЯ;"""0405845""";12.02.2018;1160,02;0;232,01;1392,03
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;691786577;     ;"ООО ""КАПАСИТИ""";108;Покупатель; ;691772248-2018-0000000649;;Исходный;Выставлен. Подписан получателем;05.03.2018;12.02.2018;06.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""21-10/10ф""";21.10.2015;ТН-2;;401951;ИЭ;"""1705551""";12.02.2018;43,97;0;8,79;52,76
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;100534485;     ;"ОАО "" Минский завод колесных тягачей"" (ОАО ""МЗКТ"")";102;Покупатель; ;691772248-2018-0000000775;;Исходный;Выставлен. Подписан получателем;06.03.2018;12.02.2018;14.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""1967/285/2017""";14.08.2017;ТТН-1;;402961;ЮХ;"""0363021""";12.02.2018;4622,4;0;924,48;5546,88
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;100230391;     ;"ОАО ""Минский часовой завод""";107;Покупатель; ;691772248-2018-0000000651;;Исходный;Выставлен. Подписан получателем;05.03.2018;12.02.2018;12.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""266""";23.01.2018;ТН-2;;401951;ИЭ;"""1705552""";12.02.2018;291,95;0;58,39;350,34
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;690314876;     ;"РУП ""Белоруснефть-Минскоблнефтепродукт""  РБ";606;Покупатель; ;691772248-2018-0000000652;;Исходный;Выставлен. Подписан получателем;05.03.2018;12.02.2018;05.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""24/12-1/40""";24.12.2015;ТТН-1;;402961;ЮЯ;"""0405844""";12.02.2018;246,5;0;49,3;295,8
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;600052876;     ;"ГУП ""Солигорское ПМС""";621;Покупатель; ;691772248-2018-0000000655;;Исходный;Выставлен. Подписан получателем;05.03.2018;12.02.2018;20.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""458""";07.02.2018;ТТН-1;;402961;ЮЯ;"""0405847""";12.02.2018;869,22;0;173,85;1043,07
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;691786577;     ;"ООО ""КАПАСИТИ""";108;Покупатель; ;691772248-2018-0000000650;;Исходный;Выставлен. Подписан получателем;05.03.2018;12.02.2018;06.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""21-10/10ф""";21.10.2015;ТН-2;;401951;ИЭ;"""1705553""";12.02.2018;54,74;0;10,95;65,69
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;100843354;     ;"ЗАО ""ОБЪЕДИНЕННЫЕ ТЕХНОЛОГИИ""";102;Покупатель; ;691772248-2018-0000000653;;Исходный;Выставлен. Подписан получателем;05.03.2018;12.02.2018;05.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""05/06-2017""";05.06.2017;ТТН-1;;402961;ЮЯ;"""0405843""";12.02.2018;591,45;0;118,29;709,74
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;190766852;     ;"ОДО ""Авто-Галс 2007""";106;Покупатель; ;691772248-2018-0000000639;;Исходный;Выставлен;05.03.2018;09.02.2018;;;"""""";;;"""""";;"""""";"""""";;;"""464""";07.02.2018;ТТН-1;;402961;ЮЯ;"""0405835""";09.02.2018;779,15;0;155,82;934,97
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;191691077;     ;"ООО ""Даймондпродукт""";751;Покупатель; ;691772248-2018-0000000641;;Исходный;Выставлен. Подписан получателем;05.03.2018;09.02.2018;12.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""477""";08.02.2018;ТТН-1;;402961;ЮЯ;"""0405839""";09.02.2018;437,5;0;87,5;525
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;191691077;     ;"ООО ""Даймондпродукт""";751;Покупатель; ;691772248-2018-0000000640;;Исходный;Выставлен. Подписан получателем;05.03.2018;09.02.2018;12.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""478""";08.02.2018;ТТН-1;;402961;ЮЯ;"""0405838""";09.02.2018;231,04;0;46,21;277,25
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;690314876;     ;"РУП ""Белоруснефть-Минскоблнефтепродукт""  РБ";606;Покупатель; ;691772248-2018-0000000646;;Исходный;Выставлен. Подписан получателем;05.03.2018;09.02.2018;05.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""24/12-1/40""";24.12.2015;ТТН-1;;402961;ЮЯ;"""0405841""";09.02.2018;197,2;0;39,44;236,64
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;100308522;     ;"ОАО Трест 15 ""Спецстрой"" СУ-73";106;Покупатель; ;691772248-2018-0000000647;;Исходный;Выставлен. Подписан получателем;05.03.2018;09.02.2018;12.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""12/03/А 17""";12.01.2017;ТТН-1;;402961;ЮЯ;"""0405836""";09.02.2018;984,86;0;196,97;1181,83
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;100436069;     ;"УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ИСТ""";111;Покупатель; ;691772248-2018-0000000642;;Исходный;Выставлен. Подписан получателем;05.03.2018;09.02.2018;12.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""471""";07.02.2018;ТН-2;;401951;ИЭ;"""1705549""";09.02.2018;59,02;0;11,8;70,82
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;691423315;     ;"ЗАО ""ЗАВОД ДОБАВОК И СМАЗОК"" ФРЭЙМ""";606;Покупатель; ;691772248-2018-0000000648;;Исходный;Выставлен. Подписан получателем;05.03.2018;09.02.2018;14.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""15/07-2""";15.07.2015;ТТН-1;;402961;ЮЯ;"""0405842""";09.02.2018;162,04;0;32,41;194,45
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;690314876;     ;"РУП ""Белоруснефть-Минскоблнефтепродукт""  РБ";606;Покупатель; ;691772248-2018-0000000645;;Исходный;Выставлен. Подписан получателем;05.03.2018;09.02.2018;05.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""10-2017""";29.12.2017;ТТН-1;;402961;ЮЯ;"""0405840""";09.02.2018;591,6;0;118,32;709,92
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;690314876;     ;"РУП ""Белоруснефть-Минскоблнефтепродукт""  РБ";606;Покупатель; ;691772248-2018-0000000644;;Исходный;Выставлен. Подписан получателем;05.03.2018;09.02.2018;05.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""24/12-1/40""";24.12.2015;ТТН-1;;402961;ЮЯ;"""0405837""";09.02.2018;246,5;0;49,3;295,8
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;691786577;     ;"ООО ""КАПАСИТИ""";108;Покупатель; ;691772248-2018-0000000643;;Исходный;Выставлен. Подписан получателем;05.03.2018;09.02.2018;06.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""21-10/10ф""";21.10.2015;ТН-2;;401951;ИЭ;"""1705550""";09.02.2018;68,85;0;13,77;82,62
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;691391098;     ;"ООО ""ЭЛИМАКС""";613;Покупатель; ;691772248-2018-0000000638;;Исходный;Выставлен. Подписан получателем;05.03.2018;08.02.2018;14.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""479""";08.02.2018;ТН-2;;401951;ИЭ;"""1705548""";08.02.2018;42,41;0;8,48;50,89
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;191255180;     ;"ЧП ""Стройтехпортал""";104;Покупатель; ;691772248-2018-0000000637;;Исходный;Выставлен. Подписан получателем;05.03.2018;08.02.2018;20.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""331""";26.01.2018;ТН-2;;401951;ИЭ;"""1705547""";08.02.2018;67,66;0;13,53;81,19
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;691391098;     ;"ООО ""ЭЛИМАКС""";613;Покупатель; ;691772248-2018-0000000636;;Исходный;Выставлен. Подписан получателем;05.03.2018;07.02.2018;14.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""445""";06.02.2018;ТН-2;;401951;ИЭ;"""1705546""";07.02.2018;42,41;0;8,48;50,89
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;400052301;     ;"ОМТС РУП ""Гомельское отделение  Белорусской железной дороги """;432;Покупатель; ;691772248-2018-0000000610;;Исходный;Выставлен. Подписан получателем;05.03.2018;07.02.2018;12.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""05-1/15900-63571""";02.02.2018;ТТН-1;;402961;ЮЯ;"""0405820""";07.02.2018;255;0;51;306
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;500013575;     ;"ОАО ""Гродножилстрой""";543;Покупатель; ;691772248-2018-0000000616;;Исходный;Выставлен. Подписан получателем;05.03.2018;07.02.2018;06.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""146""";15.01.2018;ТТН-1;;402961;ЮЯ;"""0405829""";07.02.2018;7680;0;1536;9216
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;691748240;     ;"ООО ""ДИМАЛЕКСстрой плюс""";619;Покупатель; ;691772248-2018-0000000621;;Исходный;Выставлен. Подписан получателем;05.03.2018;07.02.2018;19.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""418""";05.02.2018;ТТН-1;;402961;ЮЯ;"""0405810""";07.02.2018;434,34;0;86,87;521,21
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;500013575;     ;"ОАО ""Гродножилстрой""";543;Покупатель; ;691772248-2018-0000000620;;Исходный;Выставлен. Подписан получателем;05.03.2018;07.02.2018;06.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""403""";02.02.2018;ТТН-1;;402961;ЮЯ;"""0405833""";07.02.2018;406;0;81,2;487,2
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;400052301;     ;"ОМТС РУП ""Гомельское отделение  Белорусской железной дороги """;432;Покупатель; ;691772248-2018-0000000612;;Исходный;Выставлен. Подписан получателем;05.03.2018;07.02.2018;12.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""05-1/15900-63571""";02.02.2018;ТТН-1;;402961;ЮЯ;"""0405822""";07.02.2018;300;0;60;360
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;192077474;     ;"OOO ""БиКрафтОйл""";109;Покупатель; ;691772248-2018-0000000609;;Исходный;Выставлен. Подписан получателем;05.03.2018;07.02.2018;13.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""461""";07.02.2018;ТТН-1;;402961;ЮЯ;"""0405818""";07.02.2018;878,4;0;175,68;1054,08
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;800017342;     ;"СООО ""ДОК ""Зелёный Бор""";619;Покупатель; ;691772248-2018-0000000623;;Исходный;Выставлен. Подписан получателем;05.03.2018;07.02.2018;07.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""459""";07.02.2018;ТТН-1;;402961;ЮЯ;"""0405812""";07.02.2018;339,3;0;67,86;407,16
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;600004402;     ;"ООО ""Фактория""";625;Покупатель; ;691772248-2018-0000000635;;Исходный;Выставлен. Подписан получателем;05.03.2018;07.02.2018;05.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""431""";06.02.2018;ТТН-1;;402961;ЮЯ;"""0405819""";07.02.2018;1727,6;0;345,52;2073,12
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;691834846;     ;"ООО ""ГОРОД МАСЕЛ""";613;Покупатель; ;691772248-2018-0000000613;;Исходный;Выставлен;05.03.2018;07.02.2018;;;"""""";;;"""""";;"""""";"""""";;;"""441""";06.02.2018;ТТН-1;;402961;ЮР;"""0405816""";07.02.2018;672,9;0;134,58;807,48
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;400052301;     ;"ОМТС РУП ""Гомельское отделение  Белорусской железной дороги """;432;Покупатель; ;691772248-2018-0000000611;;Исходный;Выставлен. Подписан получателем;05.03.2018;07.02.2018;12.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""05-1/15900-63571""";02.02.2018;ТТН-1;;402961;ЮЯ;"""0405821""";07.02.2018;1920;0;384;2304
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;100205819;     ;"ООО ""Пуми-С""";106;Покупатель; ;691772248-2018-0000000632;;Исходный;Выставлен. Подписан получателем;05.03.2018;07.02.2018;07.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""469""";07.02.2018;ТТН-1;;402961;ЮЯ;"""0405825""";07.02.2018;258;0;51,6;309,6
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;700015024;     ;Могилёвское городское коммунальное унитарное предприятие теплоэнергетики;774;Покупатель; ;691772248-2018-0000000776;;Исходный;Выставлен. Подписан получателем;06.03.2018;07.02.2018;07.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""07/12-2017""";07.12.2017;ТТН-1;;402961;ЮЯ;"""0405813""";07.02.2018;720,8;0;144,16;864,96
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;500013575;     ;"ОАО ""Гродножилстрой""";543;Покупатель; ;691772248-2018-0000000617;;Исходный;Выставлен. Подписан получателем;05.03.2018;07.02.2018;06.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""107""";11.01.2018;ТТН-1;;402961;ЮЯ;"""0405830""";07.02.2018;157;0;31,4;188,4
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;190153542;     ;"ЗАО ""БЕЛАГРО БЕЛ""";102;Покупатель; ;691772248-2018-0000000608;;Исходный;Выставлен. Подписан получателем;05.03.2018;07.02.2018;05.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""987""";22.08.2017;ТТН-1;;402961;ЮЯ;"""0405824""";07.02.2018;895,2;0;179,04;1074,24
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;500013575;     ;"ОАО ""Гродножилстрой""";543;Покупатель; ;691772248-2018-0000000615;;Исходный;Выставлен. Подписан получателем;05.03.2018;07.02.2018;06.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""314""";25.01.2018;ТТН-1;;402961;ЮЯ;"""0405828""";07.02.2018;403;0;80,6;483,6
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;690679676;     ;"ООО ""Автоборисов""";603;Покупатель; ;691772248-2018-0000000607;;Исходный;Выставлен. Подписан получателем;05.03.2018;07.02.2018;14.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""09/10-1""";09.10.2014;ТТН-1;;402961;ЮЯ;"""0405803""";07.02.2018;227,4;0;45,49;272,89
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;690679676;     ;"ООО ""Автоборисов""";603;Покупатель; ;691772248-2018-0000000606;;Исходный;Выставлен. Подписан получателем;05.03.2018;07.02.2018;14.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""09/10-1""";09.10.2014;ТТН-1;;402961;ЮЯ;"""0405801""";07.02.2018;118,21;0;23,65;141,86
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;491202059;     ;ИП КОНЦЕВЕНКО ВАЛЕРИЙ МИХАЙЛОВИЧ;415;Покупатель; ;691772248-2018-0000000629;;Исходный;Выставлен. Подписан получателем;05.03.2018;07.02.2018;07.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""470""";07.02.2018;ТТН-1;;402961;ЮЯ;"""0405823""";07.02.2018;763,69;0;152,74;916,43
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;190270583;     ;"ООО ""ИНТЕРСТАЛЬ""";613;Покупатель; ;691772248-2018-0000000628;;Исходный;Выставлен. Подписан получателем;05.03.2018;07.02.2018;05.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""276""";23.01.2018;ТН-2;;401951;ИЭ;"""1705545""";07.02.2018;39,48;0;7,9;47,38
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;500013575;     ;"ОАО ""Гродножилстрой""";543;Покупатель; ;691772248-2018-0000000618;;Исходный;Выставлен. Подписан получателем;05.03.2018;07.02.2018;06.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""229""";20.01.2018;ТТН-1;;402961;ЮЯ;"""0405831""";07.02.2018;2076,84;0;415,37;2492,21
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;500013575;     ;"ОАО ""Гродножилстрой""";543;Покупатель; ;691772248-2018-0000000619;;Исходный;Выставлен. Подписан получателем;05.03.2018;07.02.2018;06.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""б/н""";07.02.2018;ТТН-1;;402961;ЮЯ;"""0405832""";07.02.2018;2800,27;0;560,05;3360,32
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;500013575;     ;"ОАО ""Гродножилстрой""";543;Покупатель; ;691772248-2018-0000000614;;Исходный;Выставлен. Подписан получателем;05.03.2018;07.02.2018;06.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""317""";26.01.2018;ТТН-1;;402961;ЮЯ;"""0405827""";07.02.2018;395,25;0;79,05;474,3
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;690314876;     ;"РУП ""Белоруснефть-Минскоблнефтепродукт""  РБ";606;Покупатель; ;691772248-2018-0000000630;;Исходный;Выставлен. Подписан получателем;05.03.2018;07.02.2018;05.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""24/12-1/40""";24.12.2015;ТТН-1;;402961;ЮЯ;"""0405808""";07.02.2018;98,6;0;19,72;118,32
112;691772248;     ;"ООО ХимПромОил""";107;Продавец;Римша Александр Николаевич;112;690314876;     ;"РУП ""Белоруснефть-Минскоблнефтепродукт""  РБ";606;Покупатель; ;691772248-2018-0000000631;;Исходный;Выставлен. Подписан получателем;05.03.2018;07.02.2018;05.03.2018;;"""""";;;"""""";;"""""";"""""";;;"""24/12-1/40""";24.12.2015;ТТН-1;;402961;ЮЯ;"""0405809""";07.02.2018;112,04;0;22,4;134,44
